season,round,driverId,position,points,wins,points_after_race,wins_after_race,position_after_race
2019,12,kubica,19,1.0,0,1.0,0.0,19.0
2019,12,russell,20,0.0,0,0.0,0.0,20.0
2019,13,hamilton,1,268.0,8,250.0,8.0,1.0
2019,13,bottas,2,203.0,2,188.0,2.0,2.0
2019,13,max_verstappen,3,181.0,2,181.0,2.0,3.0
2019,13,vettel,4,169.0,0,156.0,0.0,4.0
2019,13,leclerc,5,157.0,1,132.0,0.0,5.0
2019,13,gasly,6,65.0,0,63.0,0.0,6.0
2019,13,sainz,7,58.0,0,58.0,0.0,7.0
2019,13,kvyat,8,33.0,0,27.0,0.0,9.0
2019,13,raikkonen,9,31.0,0,31.0,0.0,8.0
2019,13,albon,10,26.0,0,16.0,0.0,15.0
2019,13,norris,11,24.0,0,24.0,0.0,10.0
2019,13,ricciardo,12,22.0,0,22.0,0.0,11.0
2019,13,perez,13,21.0,0,13.0,0.0,16.0
2019,13,hulkenberg,14,21.0,0,17.0,0.0,14.0
2019,13,stroll,15,19.0,0,18.0,0.0,12.0
2019,13,kevin_magnussen,16,18.0,0,18.0,0.0,13.0
2019,13,grosjean,17,8.0,0,8.0,0.0,17.0
2019,13,giovinazzi,18,1.0,0,1.0,0.0,18.0
2019,13,kubica,19,1.0,0,1.0,0.0,19.0
2019,13,russell,20,0.0,0,0.0,0.0,20.0
2019,14,hamilton,1,284.0,8,268.0,8.0,1.0
2019,14,bottas,2,221.0,2,203.0,2.0,2.0
2019,14,max_verstappen,3,185.0,2,181.0,2.0,3.0
2019,14,leclerc,4,182.0,2,157.0,1.0,5.0
2019,14,vettel,5,169.0,0,169.0,0.0,4.0
2019,14,gasly,6,65.0,0,65.0,0.0,6.0
2019,14,sainz,7,58.0,0,58.0,0.0,7.0
2019,14,ricciardo,8,34.0,0,22.0,0.0,12.0
2019,14,albon,9,34.0,0,26.0,0.0,10.0
2019,14,kvyat,10,33.0,0,33.0,0.0,8.0
2019,14,hulkenberg,11,31.0,0,21.0,0.0,14.0
2019,14,raikkonen,12,31.0,0,31.0,0.0,9.0
2019,14,perez,13,27.0,0,21.0,0.0,13.0
2019,14,norris,14,25.0,0,24.0,0.0,11.0
2019,14,stroll,15,19.0,0,19.0,0.0,15.0
2019,14,kevin_magnussen,16,18.0,0,18.0,0.0,16.0
2019,14,grosjean,17,8.0,0,8.0,0.0,17.0
2019,14,giovinazzi,18,3.0,0,1.0,0.0,18.0
2019,14,kubica,19,1.0,0,1.0,0.0,19.0
2019,14,russell,20,0.0,0,0.0,0.0,20.0
2019,15,hamilton,1,296.0,8,284.0,8.0,1.0
2019,15,bottas,2,231.0,2,221.0,2.0,2.0
2019,15,leclerc,3,200.0,2,182.0,2.0,4.0
2019,15,max_verstappen,4,200.0,2,185.0,2.0,3.0
2019,15,vettel,5,194.0,1,169.0,0.0,5.0
2019,15,gasly,6,69.0,0,65.0,0.0,6.0
2019,15,sainz,7,58.0,0,58.0,0.0,7.0
2019,15,albon,8,42.0,0,34.0,0.0,9.0
2019,15,ricciardo,9,34.0,0,34.0,0.0,8.0
2019,15,kvyat,10,33.0,0,33.0,0.0,10.0
2019,15,hulkenberg,11,33.0,0,31.0,0.0,11.0
2019,15,norris,12,31.0,0,25.0,0.0,14.0
2019,15,raikkonen,13,31.0,0,31.0,0.0,12.0
2019,15,perez,14,27.0,0,27.0,0.0,13.0
2019,15,stroll,15,19.0,0,19.0,0.0,15.0
2019,15,kevin_magnussen,16,18.0,0,18.0,0.0,16.0
2019,15,grosjean,17,8.0,0,8.0,0.0,17.0
2019,15,giovinazzi,18,4.0,0,3.0,0.0,18.0
2019,15,kubica,19,1.0,0,1.0,0.0,19.0
2019,15,russell,20,0.0,0,0.0,0.0,20.0
2019,16,hamilton,1,322.0,9,296.0,8.0,1.0
2019,16,bottas,2,249.0,2,231.0,2.0,2.0
2019,16,leclerc,3,215.0,2,200.0,2.0,3.0
2019,16,max_verstappen,4,212.0,2,200.0,2.0,4.0
2019,16,vettel,5,194.0,1,194.0,1.0,5.0
2019,16,gasly,6,69.0,0,69.0,0.0,6.0
2019,16,sainz,7,66.0,0,58.0,0.0,7.0
2019,16,albon,8,52.0,0,42.0,0.0,8.0
2019,16,norris,9,35.0,0,31.0,0.0,12.0
2019,16,ricciardo,10,34.0,0,34.0,0.0,9.0
2019,16,hulkenberg,11,34.0,0,33.0,0.0,11.0
2019,16,kvyat,12,33.0,0,33.0,0.0,10.0
2019,16,perez,13,33.0,0,27.0,0.0,14.0
2019,16,raikkonen,14,31.0,0,31.0,0.0,13.0
2019,16,kevin_magnussen,15,20.0,0,18.0,0.0,16.0
2019,16,stroll,16,19.0,0,19.0,0.0,15.0
2019,16,grosjean,17,8.0,0,8.0,0.0,17.0
2019,16,giovinazzi,18,4.0,0,4.0,0.0,18.0
2019,16,kubica,19,1.0,0,1.0,0.0,19.0
2019,16,russell,20,0.0,0,0.0,0.0,20.0
2019,17,hamilton,1,338.0,9,322.0,9.0,1.0
2019,17,bottas,2,274.0,3,249.0,2.0,2.0
2019,17,leclerc,3,223.0,2,215.0,2.0,3.0
2019,17,max_verstappen,4,212.0,2,212.0,2.0,4.0
2019,17,vettel,5,212.0,1,194.0,1.0,5.0
2019,17,sainz,6,76.0,0,66.0,0.0,7.0
2019,17,gasly,7,75.0,0,69.0,0.0,6.0
2019,17,albon,8,64.0,0,52.0,0.0,8.0
2019,17,perez,9,37.0,0,33.0,0.0,13.0
2019,17,norris,10,35.0,0,35.0,0.0,9.0
2019,17,kvyat,11,34.0,0,33.0,0.0,12.0
2019,17,ricciardo,12,34.0,0,34.0,0.0,10.0
2019,17,hulkenberg,13,34.0,0,34.0,0.0,11.0
2019,17,raikkonen,14,31.0,0,31.0,0.0,14.0
2019,17,stroll,15,21.0,0,19.0,0.0,16.0
2019,17,kevin_magnussen,16,20.0,0,20.0,0.0,15.0
2019,17,grosjean,17,8.0,0,8.0,0.0,17.0
2019,17,giovinazzi,18,4.0,0,4.0,0.0,18.0
2019,17,kubica,19,1.0,0,1.0,0.0,19.0
2019,17,russell,20,0.0,0,0.0,0.0,20.0
2019,18,hamilton,1,363.0,10,338.0,9.0,1.0
2019,18,bottas,2,289.0,3,274.0,3.0,2.0
2019,18,leclerc,3,236.0,2,223.0,2.0,3.0
2019,18,vettel,4,230.0,1,212.0,1.0,5.0
2019,18,max_verstappen,5,220.0,2,212.0,2.0,4.0
2019,18,gasly,6,77.0,0,75.0,0.0,7.0
2019,18,sainz,7,76.0,0,76.0,0.0,6.0
2019,18,albon,8,74.0,0,64.0,0.0,8.0
2019,18,perez,9,43.0,0,37.0,0.0,9.0
2019,18,ricciardo,10,38.0,0,34.0,0.0,12.0
2019,18,hulkenberg,11,35.0,0,34.0,0.0,13.0
2019,18,norris,12,35.0,0,35.0,0.0,10.0
2019,18,kvyat,13,34.0,0,34.0,0.0,11.0
2019,18,raikkonen,14,31.0,0,31.0,0.0,14.0
2019,18,stroll,15,21.0,0,21.0,0.0,15.0
2019,18,kevin_magnussen,16,20.0,0,20.0,0.0,16.0
2019,18,grosjean,17,8.0,0,8.0,0.0,17.0
2019,18,giovinazzi,18,4.0,0,4.0,0.0,18.0
2019,18,kubica,19,1.0,0,1.0,0.0,19.0
2019,18,russell,20,0.0,0,0.0,0.0,20.0
2019,19,hamilton,1,381.0,10,363.0,10.0,1.0
2019,19,bottas,2,314.0,4,289.0,3.0,2.0
2019,19,leclerc,3,249.0,2,236.0,2.0,3.0
2019,19,max_verstappen,4,235.0,2,220.0,2.0,5.0
2019,19,vettel,5,230.0,1,230.0,1.0,4.0
2019,19,albon,6,84.0,0,74.0,0.0,8.0
2019,19,sainz,7,80.0,0,76.0,0.0,7.0
2019,19,gasly,8,77.0,0,77.0,0.0,6.0
2019,19,ricciardo,9,46.0,0,38.0,0.0,10.0
2019,19,perez,10,44.0,0,43.0,0.0,9.0
2019,19,norris,11,41.0,0,35.0,0.0,12.0
2019,19,hulkenberg,12,37.0,0,35.0,0.0,11.0
2019,19,kvyat,13,34.0,0,34.0,0.0,13.0
2019,19,raikkonen,14,31.0,0,31.0,0.0,14.0
2019,19,stroll,15,21.0,0,21.0,0.0,15.0
2019,19,kevin_magnussen,16,20.0,0,20.0,0.0,16.0
2019,19,grosjean,17,8.0,0,8.0,0.0,17.0
2019,19,giovinazzi,18,4.0,0,4.0,0.0,18.0
2019,19,kubica,19,1.0,0,1.0,0.0,19.0
2019,19,russell,20,0.0,0,0.0,0.0,20.0
2019,20,hamilton,1,387.0,10,381.0,10.0,1.0
2019,20,bottas,2,314.0,4,314.0,4.0,2.0
2019,20,max_verstappen,3,260.0,3,235.0,2.0,4.0
2019,20,leclerc,4,249.0,2,249.0,2.0,3.0
2019,20,vettel,5,230.0,1,230.0,1.0,5.0
2019,20,gasly,6,95.0,0,77.0,0.0,8.0
2019,20,sainz,7,95.0,0,80.0,0.0,7.0
2019,20,albon,8,84.0,0,84.0,0.0,6.0
2019,20,ricciardo,9,54.0,0,46.0,0.0,9.0
2019,20,perez,10,46.0,0,44.0,0.0,10.0
2019,20,norris,11,45.0,0,41.0,0.0,11.0
2019,20,raikkonen,12,43.0,0,31.0,0.0,14.0
2019,20,hulkenberg,13,37.0,0,37.0,0.0,12.0
2019,20,kvyat,14,35.0,0,34.0,0.0,13.0
2019,20,stroll,15,21.0,0,21.0,0.0,15.0
2019,20,kevin_magnussen,16,20.0,0,20.0,0.0,16.0
2019,20,giovinazzi,17,14.0,0,4.0,0.0,18.0
2019,20,grosjean,18,8.0,0,8.0,0.0,17.0
2019,20,kubica,19,1.0,0,1.0,0.0,19.0
2019,20,russell,20,0.0,0,0.0,0.0,20.0
2019,21,hamilton,1,413.0,11,387.0,10.0,1.0
2019,21,bottas,2,326.0,4,314.0,4.0,2.0
2019,21,max_verstappen,3,278.0,3,260.0,3.0,3.0
2019,21,leclerc,4,264.0,2,249.0,2.0,4.0
2019,21,vettel,5,240.0,1,230.0,1.0,5.0
2019,21,sainz,6,96.0,0,95.0,0.0,7.0
2019,21,gasly,7,95.0,0,95.0,0.0,6.0
2019,21,albon,8,92.0,0,84.0,0.0,8.0
2019,21,ricciardo,9,54.0,0,54.0,0.0,9.0
2019,21,perez,10,52.0,0,46.0,0.0,10.0
2019,21,norris,11,49.0,0,45.0,0.0,11.0
2019,21,raikkonen,12,43.0,0,43.0,0.0,12.0
2019,21,kvyat,13,37.0,0,35.0,0.0,14.0
2019,21,hulkenberg,14,37.0,0,37.0,0.0,13.0
2019,21,stroll,15,21.0,0,21.0,0.0,15.0
2019,21,kevin_magnussen,16,20.0,0,20.0,0.0,16.0
2019,21,giovinazzi,17,14.0,0,14.0,0.0,17.0
2019,21,grosjean,18,8.0,0,8.0,0.0,18.0
2019,21,kubica,19,1.0,0,1.0,0.0,19.0
2019,21,russell,20,0.0,0,0.0,0.0,20.0
2020,1,bottas,1,25.0,1,,,
2020,1,leclerc,2,18.0,0,,,
2020,1,norris,3,16.0,0,,,
2020,1,hamilton,4,12.0,0,,,
2020,1,sainz,5,10.0,0,,,
2020,1,perez,6,8.0,0,,,
2020,1,gasly,7,6.0,0,,,
2020,1,ocon,8,4.0,0,,,
2020,1,giovinazzi,9,2.0,0,,,
2020,1,vettel,10,1.0,0,,,
2020,1,latifi,11,0.0,0,,,
2020,1,kvyat,12,0.0,0,,,
2020,1,albon,13,0.0,0,,,
2020,1,raikkonen,14,0.0,0,,,
2020,1,russell,15,0.0,0,,,
2020,1,grosjean,16,0.0,0,,,
2020,1,kevin_magnussen,17,0.0,0,,,
2020,1,stroll,18,0.0,0,,,
2020,1,ricciardo,19,0.0,0,,,
2020,1,max_verstappen,20,0.0,0,,,
2020,2,bottas,1,43.0,1,25.0,1.0,1.0
2020,2,hamilton,2,37.0,1,12.0,0.0,4.0
2020,2,norris,3,26.0,0,16.0,0.0,3.0
2020,2,leclerc,4,18.0,0,18.0,0.0,2.0
2020,2,perez,5,16.0,0,8.0,0.0,6.0
2020,2,max_verstappen,6,15.0,0,0.0,0.0,20.0
2020,2,sainz,7,13.0,0,10.0,0.0,5.0
2020,2,albon,8,12.0,0,0.0,0.0,13.0
2020,2,gasly,9,6.0,0,6.0,0.0,7.0
2020,2,stroll,10,6.0,0,0.0,0.0,18.0
2020,2,ocon,11,4.0,0,4.0,0.0,8.0
2020,2,ricciardo,12,4.0,0,0.0,0.0,19.0
2020,2,giovinazzi,13,2.0,0,2.0,0.0,9.0
2020,2,kvyat,14,1.0,0,0.0,0.0,12.0
2020,2,vettel,15,1.0,0,1.0,0.0,10.0
2020,2,latifi,16,0.0,0,0.0,0.0,11.0
2020,2,raikkonen,17,0.0,0,0.0,0.0,14.0
2020,2,kevin_magnussen,18,0.0,0,0.0,0.0,17.0
2020,2,grosjean,19,0.0,0,0.0,0.0,16.0
2020,2,russell,20,0.0,0,0.0,0.0,15.0
2020,3,hamilton,1,63.0,2,37.0,1.0,2.0
2020,3,bottas,2,58.0,1,43.0,1.0,1.0
2020,3,max_verstappen,3,33.0,0,15.0,0.0,6.0
2020,3,norris,4,26.0,0,26.0,0.0,3.0
2020,3,albon,5,22.0,0,12.0,0.0,8.0
2020,3,perez,6,22.0,0,16.0,0.0,5.0
2020,3,leclerc,7,18.0,0,18.0,0.0,4.0
2020,3,stroll,8,18.0,0,6.0,0.0,10.0
2020,3,sainz,9,15.0,0,13.0,0.0,7.0
2020,3,vettel,10,9.0,0,1.0,0.0,15.0
2020,3,ricciardo,11,8.0,0,4.0,0.0,12.0
2020,3,gasly,12,6.0,0,6.0,0.0,9.0
2020,3,ocon,13,4.0,0,4.0,0.0,11.0
2020,3,giovinazzi,14,2.0,0,2.0,0.0,13.0
2020,3,kvyat,15,1.0,0,1.0,0.0,14.0
2020,3,kevin_magnussen,16,1.0,0,0.0,0.0,18.0
2020,3,raikkonen,17,0.0,0,0.0,0.0,17.0
2020,3,latifi,18,0.0,0,0.0,0.0,16.0
2020,3,grosjean,19,0.0,0,0.0,0.0,19.0
2020,3,russell,20,0.0,0,0.0,0.0,20.0
2020,4,hamilton,1,88.0,3,63.0,2.0,1.0
2020,4,bottas,2,58.0,1,58.0,1.0,2.0
2020,4,max_verstappen,3,52.0,0,33.0,0.0,3.0
2020,4,norris,4,36.0,0,26.0,0.0,4.0
2020,4,leclerc,5,33.0,0,18.0,0.0,7.0
2020,4,albon,6,26.0,0,22.0,0.0,5.0
2020,4,perez,7,22.0,0,22.0,0.0,6.0
2020,4,stroll,8,20.0,0,18.0,0.0,8.0
2020,4,ricciardo,9,20.0,0,8.0,0.0,11.0
2020,4,sainz,10,15.0,0,15.0,0.0,9.0
2020,4,ocon,11,12.0,0,4.0,0.0,13.0
2020,4,gasly,12,12.0,0,6.0,0.0,12.0
2020,4,vettel,13,10.0,0,9.0,0.0,10.0
2020,4,giovinazzi,14,2.0,0,2.0,0.0,14.0
2020,4,kvyat,15,1.0,0,1.0,0.0,15.0
2020,4,kevin_magnussen,16,1.0,0,1.0,0.0,16.0
2020,4,latifi,17,0.0,0,0.0,0.0,18.0
2020,4,raikkonen,18,0.0,0,0.0,0.0,17.0
2020,4,russell,19,0.0,0,0.0,0.0,20.0
2020,4,grosjean,20,0.0,0,0.0,0.0,19.0
2020,4,hulkenberg,21,0.0,0,,,
2020,5,hamilton,1,107.0,3,88.0,3.0,1.0
2020,5,max_verstappen,2,77.0,1,52.0,0.0,3.0
2020,5,bottas,3,73.0,1,58.0,1.0,2.0
2020,5,leclerc,4,45.0,0,33.0,0.0,5.0
2020,5,norris,5,38.0,0,36.0,0.0,4.0
2020,5,albon,6,36.0,0,26.0,0.0,6.0
2020,5,stroll,7,28.0,0,20.0,0.0,8.0
2020,5,perez,8,22.0,0,22.0,0.0,7.0
2020,5,ricciardo,9,20.0,0,20.0,0.0,9.0
2020,5,ocon,10,16.0,0,12.0,0.0,11.0
2020,5,sainz,11,15.0,0,15.0,0.0,10.0
2020,5,gasly,12,12.0,0,12.0,0.0,12.0
2020,5,vettel,13,10.0,0,10.0,0.0,13.0
2020,5,hulkenberg,14,6.0,0,0.0,0.0,21.0
2020,5,giovinazzi,15,2.0,0,2.0,0.0,14.0
2020,5,kvyat,16,2.0,0,1.0,0.0,15.0
2020,5,kevin_magnussen,17,1.0,0,1.0,0.0,16.0
2020,5,raikkonen,18,0.0,0,0.0,0.0,18.0
2020,5,latifi,19,0.0,0,0.0,0.0,17.0
2020,5,russell,20,0.0,0,0.0,0.0,19.0
2020,5,grosjean,21,0.0,0,0.0,0.0,20.0
2020,6,hamilton,1,132.0,4,107.0,3.0,1.0
2020,6,max_verstappen,2,95.0,1,77.0,1.0,2.0
2020,6,bottas,3,89.0,1,73.0,1.0,3.0
2020,6,leclerc,4,45.0,0,45.0,0.0,4.0
2020,6,stroll,5,40.0,0,28.0,0.0,7.0
2020,6,albon,6,40.0,0,36.0,0.0,6.0
2020,6,norris,7,39.0,0,38.0,0.0,5.0
2020,6,perez,8,32.0,0,22.0,0.0,8.0
2020,6,sainz,9,23.0,0,15.0,0.0,11.0
2020,6,ricciardo,10,20.0,0,20.0,0.0,9.0
2020,6,vettel,11,16.0,0,10.0,0.0,13.0
2020,6,ocon,12,16.0,0,16.0,0.0,10.0
2020,6,gasly,13,14.0,0,12.0,0.0,12.0
2020,6,hulkenberg,14,6.0,0,6.0,0.0,14.0
2020,6,giovinazzi,15,2.0,0,2.0,0.0,15.0
2020,6,kvyat,16,2.0,0,2.0,0.0,16.0
2020,6,kevin_magnussen,17,1.0,0,1.0,0.0,17.0
2020,6,raikkonen,18,0.0,0,0.0,0.0,18.0
2020,6,latifi,19,0.0,0,0.0,0.0,19.0
2020,6,russell,20,0.0,0,0.0,0.0,20.0
2020,6,grosjean,21,0.0,0,0.0,0.0,21.0
2020,7,hamilton,1,157.0,5,132.0,4.0,1.0
2020,7,max_verstappen,2,110.0,1,95.0,1.0,2.0
2020,7,bottas,3,107.0,1,89.0,1.0,3.0
2020,7,albon,4,48.0,0,40.0,0.0,6.0
2020,7,leclerc,5,45.0,0,45.0,0.0,4.0
2020,7,norris,6,45.0,0,39.0,0.0,7.0
2020,7,stroll,7,42.0,0,40.0,0.0,5.0
2020,7,ricciardo,8,33.0,0,20.0,0.0,10.0
2020,7,perez,9,33.0,0,32.0,0.0,8.0
2020,7,ocon,10,26.0,0,16.0,0.0,12.0
2020,7,sainz,11,23.0,0,23.0,0.0,9.0
2020,7,gasly,12,18.0,0,14.0,0.0,13.0
2020,7,vettel,13,16.0,0,16.0,0.0,11.0
2020,7,hulkenberg,14,6.0,0,6.0,0.0,14.0
2020,7,giovinazzi,15,2.0,0,2.0,0.0,15.0
2020,7,kvyat,16,2.0,0,2.0,0.0,16.0
2020,7,kevin_magnussen,17,1.0,0,1.0,0.0,17.0
2020,7,raikkonen,18,0.0,0,0.0,0.0,18.0
2020,7,latifi,19,0.0,0,0.0,0.0,19.0
2020,7,russell,20,0.0,0,0.0,0.0,20.0
2020,7,grosjean,21,0.0,0,0.0,0.0,21.0
2020,8,hamilton,1,164.0,5,157.0,5.0,1.0
2020,8,bottas,2,117.0,1,107.0,1.0,3.0
2020,8,max_verstappen,3,110.0,1,110.0,1.0,2.0
2020,8,stroll,4,57.0,0,42.0,0.0,7.0
2020,8,norris,5,57.0,0,45.0,0.0,6.0
2020,8,albon,6,48.0,0,48.0,0.0,4.0
2020,8,leclerc,7,45.0,0,45.0,0.0,5.0
2020,8,gasly,8,43.0,1,18.0,0.0,12.0
2020,8,sainz,9,41.0,0,23.0,0.0,11.0
2020,8,ricciardo,10,41.0,0,33.0,0.0,8.0
2020,8,perez,11,34.0,0,33.0,0.0,9.0
2020,8,ocon,12,30.0,0,26.0,0.0,10.0
2020,8,vettel,13,16.0,0,16.0,0.0,13.0
2020,8,hulkenberg,14,6.0,0,6.0,0.0,14.0
2020,8,kvyat,15,4.0,0,2.0,0.0,16.0
2020,8,giovinazzi,16,2.0,0,2.0,0.0,15.0
2020,8,kevin_magnussen,17,1.0,0,1.0,0.0,17.0
2020,8,latifi,18,0.0,0,0.0,0.0,19.0
2020,8,raikkonen,19,0.0,0,0.0,0.0,18.0
2020,8,grosjean,20,0.0,0,0.0,0.0,21.0
2020,8,russell,21,0.0,0,0.0,0.0,20.0
2020,9,hamilton,1,190.0,6,164.0,5.0,1.0
2020,9,bottas,2,135.0,1,117.0,1.0,2.0
2020,9,max_verstappen,3,110.0,1,110.0,1.0,3.0
2020,9,norris,4,65.0,0,57.0,0.0,5.0
2020,9,albon,5,63.0,0,48.0,0.0,6.0
2020,9,stroll,6,57.0,0,57.0,0.0,4.0
2020,9,ricciardo,7,53.0,0,41.0,0.0,10.0
2020,9,leclerc,8,49.0,0,45.0,0.0,7.0
2020,9,perez,9,44.0,0,34.0,0.0,11.0
2020,9,gasly,10,43.0,1,43.0,1.0,8.0
2020,9,sainz,11,41.0,0,41.0,0.0,9.0
2020,9,ocon,12,30.0,0,30.0,0.0,12.0
2020,9,vettel,13,17.0,0,16.0,0.0,13.0
2020,9,kvyat,14,10.0,0,4.0,0.0,15.0
2020,9,hulkenberg,15,6.0,0,6.0,0.0,14.0
2020,9,raikkonen,16,2.0,0,0.0,0.0,19.0
2020,9,giovinazzi,17,2.0,0,2.0,0.0,16.0
2020,9,kevin_magnussen,18,1.0,0,1.0,0.0,17.0
2020,9,latifi,19,0.0,0,0.0,0.0,18.0
2020,9,russell,20,0.0,0,0.0,0.0,21.0
2020,9,grosjean,21,0.0,0,0.0,0.0,20.0
2020,10,hamilton,1,205.0,6,190.0,6.0,1.0
2020,10,bottas,2,161.0,2,135.0,1.0,2.0
2020,10,max_verstappen,3,128.0,1,110.0,1.0,3.0
2020,10,norris,4,65.0,0,65.0,0.0,4.0
2020,10,albon,5,64.0,0,63.0,0.0,5.0
2020,10,ricciardo,6,63.0,0,53.0,0.0,7.0
2020,10,leclerc,7,57.0,0,49.0,0.0,8.0
2020,10,stroll,8,57.0,0,57.0,0.0,6.0
2020,10,perez,9,56.0,0,44.0,0.0,9.0
2020,10,gasly,10,45.0,1,43.0,1.0,10.0
2020,10,sainz,11,41.0,0,41.0,0.0,11.0
2020,10,ocon,12,36.0,0,30.0,0.0,12.0
2020,10,vettel,13,17.0,0,17.0,0.0,13.0
2020,10,kvyat,14,14.0,0,10.0,0.0,14.0
2020,10,hulkenberg,15,6.0,0,6.0,0.0,15.0
2020,10,raikkonen,16,2.0,0,2.0,0.0,16.0
2020,10,giovinazzi,17,2.0,0,2.0,0.0,17.0
2020,10,kevin_magnussen,18,1.0,0,1.0,0.0,18.0
2020,10,latifi,19,0.0,0,0.0,0.0,19.0
2020,10,russell,20,0.0,0,0.0,0.0,20.0
2020,10,grosjean,21,0.0,0,0.0,0.0,21.0
2020,11,hamilton,1,230.0,7,205.0,6.0,1.0
2020,11,bottas,2,161.0,2,161.0,2.0,2.0
2020,11,max_verstappen,3,147.0,1,128.0,1.0,3.0
2020,11,ricciardo,4,78.0,0,63.0,0.0,6.0
2020,11,perez,5,68.0,0,56.0,0.0,9.0
2020,11,norris,6,65.0,0,65.0,0.0,4.0
2020,11,albon,7,64.0,0,64.0,0.0,5.0
2020,11,leclerc,8,63.0,0,57.0,0.0,7.0
2020,11,stroll,9,57.0,0,57.0,0.0,8.0
2020,11,gasly,10,53.0,1,45.0,1.0,10.0
2020,11,sainz,11,51.0,0,41.0,0.0,11.0
2020,11,ocon,12,36.0,0,36.0,0.0,12.0
2020,11,vettel,13,17.0,0,17.0,0.0,13.0
2020,11,kvyat,14,14.0,0,14.0,0.0,14.0
2020,11,hulkenberg,15,10.0,0,6.0,0.0,15.0
2020,11,giovinazzi,16,3.0,0,2.0,0.0,17.0
2020,11,raikkonen,17,2.0,0,2.0,0.0,16.0
2020,11,grosjean,18,2.0,0,0.0,0.0,21.0
2020,11,kevin_magnussen,19,1.0,0,1.0,0.0,18.0
2020,11,latifi,20,0.0,0,0.0,0.0,19.0
2020,11,russell,21,0.0,0,0.0,0.0,20.0
2020,12,hamilton,1,256.0,8,230.0,7.0,1.0
2020,12,bottas,2,179.0,2,161.0,2.0,2.0
2020,12,max_verstappen,3,162.0,1,147.0,1.0,3.0
2020,12,ricciardo,4,80.0,0,78.0,0.0,4.0
2020,12,leclerc,5,75.0,0,63.0,0.0,8.0
2020,12,perez,6,74.0,0,68.0,0.0,5.0
2020,12,norris,7,65.0,0,65.0,0.0,6.0
2020,12,albon,8,64.0,0,64.0,0.0,7.0
2020,12,gasly,9,63.0,1,53.0,1.0,10.0
2020,12,sainz,10,59.0,0,51.0,0.0,11.0
2020,12,stroll,11,57.0,0,57.0,0.0,9.0
2020,12,ocon,12,40.0,0,36.0,0.0,12.0
2020,12,vettel,13,18.0,0,17.0,0.0,13.0
2020,12,kvyat,14,14.0,0,14.0,0.0,14.0
2020,12,hulkenberg,15,10.0,0,10.0,0.0,15.0
2020,12,giovinazzi,16,3.0,0,3.0,0.0,16.0
2020,12,raikkonen,17,2.0,0,2.0,0.0,17.0
2020,12,grosjean,18,2.0,0,2.0,0.0,18.0
2020,12,kevin_magnussen,19,1.0,0,1.0,0.0,19.0
2020,12,latifi,20,0.0,0,0.0,0.0,20.0
2020,12,russell,21,0.0,0,0.0,0.0,21.0
2020,13,hamilton,1,282.0,9,256.0,8.0,1.0
2020,13,bottas,2,197.0,2,179.0,2.0,2.0
2020,13,max_verstappen,3,162.0,1,162.0,1.0,3.0
2020,13,ricciardo,4,95.0,0,80.0,0.0,4.0
2020,13,leclerc,5,85.0,0,75.0,0.0,5.0
2020,13,perez,6,82.0,0,74.0,0.0,6.0
2020,13,norris,7,69.0,0,65.0,0.0,7.0
2020,13,sainz,8,65.0,0,59.0,0.0,10.0
2020,13,albon,9,64.0,0,64.0,0.0,8.0
2020,13,gasly,10,63.0,1,63.0,1.0,9.0
2020,13,stroll,11,57.0,0,57.0,0.0,11.0
2020,13,ocon,12,40.0,0,40.0,0.0,12.0
2020,13,kvyat,13,26.0,0,14.0,0.0,14.0
2020,13,vettel,14,18.0,0,18.0,0.0,13.0
2020,13,hulkenberg,15,10.0,0,10.0,0.0,15.0
2020,13,raikkonen,16,4.0,0,2.0,0.0,17.0
2020,13,giovinazzi,17,4.0,0,3.0,0.0,16.0
2020,13,grosjean,18,2.0,0,2.0,0.0,18.0
2020,13,kevin_magnussen,19,1.0,0,1.0,0.0,19.0
2020,13,latifi,20,0.0,0,0.0,0.0,20.0
2020,13,russell,21,0.0,0,0.0,0.0,21.0
2020,14,hamilton,1,307.0,10,282.0,9.0,1.0
2020,14,bottas,2,197.0,2,197.0,2.0,2.0
2020,14,max_verstappen,3,170.0,1,162.0,1.0,3.0
2020,14,perez,4,100.0,0,82.0,0.0,6.0
2020,14,leclerc,5,97.0,0,85.0,0.0,5.0
2020,14,ricciardo,6,96.0,0,95.0,0.0,4.0
2020,14,sainz,7,75.0,0,65.0,0.0,8.0
2020,14,norris,8,74.0,0,69.0,0.0,7.0
2020,14,albon,9,70.0,0,64.0,0.0,9.0
2020,14,gasly,10,63.0,1,63.0,1.0,10.0
2020,14,stroll,11,59.0,0,57.0,0.0,11.0
2020,14,ocon,12,40.0,0,40.0,0.0,12.0
2020,14,vettel,13,33.0,0,18.0,0.0,14.0
2020,14,kvyat,14,26.0,0,26.0,0.0,13.0
2020,14,hulkenberg,15,10.0,0,10.0,0.0,15.0
2020,14,raikkonen,16,4.0,0,4.0,0.0,16.0
2020,14,giovinazzi,17,4.0,0,4.0,0.0,17.0
2020,14,grosjean,18,2.0,0,2.0,0.0,18.0
2020,14,kevin_magnussen,19,1.0,0,1.0,0.0,19.0
2020,14,latifi,20,0.0,0,0.0,0.0,20.0
2020,14,russell,21,0.0,0,0.0,0.0,21.0
2020,15,hamilton,1,332.0,11,307.0,10.0,1.0
